Title|Bechdel
Escobar: Paradise Lost|False
Every Secret Thing|True
Exodus: Gods and Kings|False
The Expendables 3|False
Extirpador de Idolatrias|True
The Falling|True
The Fault in Our Stars|True
Faults|True
Feher isten|True
Fields of the Dead|True
Flowers in the Attic|True
Fort Tilden|False
Foxcatcher|False
The Frame|True
Frank|False
Frozen in Time|False
Fury|False
The Gabby Douglas Story|False
Get On Up|False
Girlhood|True
Girltrash: All Night Long|True
The Giver|True
God Help the Girl|True
God's Not Dead|True
God's Pocket|False
Godzilla|True
Golden Era|False
Gone Girl|True
The Good Lie|True
Good People|True
Gotham|True
Grace of Monaco|True
The Grand Budapest Hotel|False
Guardians of the Galaxy|True
Gueros|False
H.|False
Haider|False
Happy Christmas|True
Happy Valley|False
Hard Corner: Le Film|False
Heaven Is For Real|False
Hector and the Search for Happiness|False
Hercules|True
Highway|False
Hits|True
The Hobbit: The Battle of the Five Armies|False
Hoje Eu Quero Voltar Sozinho|True
The Homesman|False
Horrible Bosses 2|False
Housebound|True
The Houses October Built|False
How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob|True
How to Train Your Dragon 2|False
The Hundred-Foot Journey|True
The Hunger Games: Mockingjay - Part 1|True
Hungry Hearts|False
I Call It Love|False
I Origins|True
I, Frankenstein|False
Ich seh, Ich seh|False
If I Stay|True
The Imitation Game|False
In the Courtyard|True
The Inbetweeners 2|False
Infinitely Polar Bear|True
Inherent Vice|False
Innocence|True
Interstellar|True
The Interview|False
Into the Storm|True
Into the Woods|True
It Follows|True
Jack Ryan: Shadow Recruit|False
Jacky in the kingdom of women|True
Jane the Virgin|True
Jersey Boys|False
Jimmy's Hall|False
Joe|False
John Wick|False
Jongens|False
Ju-on: Owari no hajimari|True
The Judge|False
Justice League: WAR|True
Kingsman: The Secret Service|True
Kraftidioten|False
Kumiko, the Treasure Hunter|True
La belle et la bete|True
La crème de la crème|True
La isla minima|False
Laggies|True
Land Ho!|True
The Last Five Years|False
Last Shift|True
The Last: Naruto the Movie|False
Le Paradis|False
Learning to Drive|True
The Legend of Hercules|False
The Lego Movie|True
Let Us Prey|True
Let's Be Cops|False
Leviathan|True
Lies I Told My Little Sister|True
Life Of Riley|False
Life Partners|True
Like Sunday, Like Rain|True
Lizzie Borden Took An Ax|True
The Lookalike|True
Love & Mercy|False
Love Is Strange|False
Love, Rosie|True
Lucy|True
Lugen|True
Lust for Love|True
Magic in the Moonlight|True
Magical Girl|True
Maleficent|True
Mange tes morts|False
Maps to the Stars|True
Margarita with a Straw|True
The Maze Runner|False
Mega Shark vs. Mecha Shark|True
Mercenaries|True
Mike and I|False
Million Dollar Arm|False
Miss Meadows|True
Mommy|True
Moms' Night Out|True
The Monuments Men|False
Mostly Ghostly: Have You Met My Ghoulfriend?|True
Mr. Peabody and Sherman|False
Mr. Turner|False
Muppets Most Wanted|False
My Father Must Die|True
My Little Pony: Equestria Girls - Rainbow Rocks|True
My Old Lady|True
Nar dyrene drommer|False
Near Death Experience|False
Need for Speed|False
Neighbors|True
Night at the Museum: Secret of the Tomb|False
Nightcrawler|True
No Good Deed|True
Noah|True
Non-Stop|True
The Normal Heart|False
Nosferatu In Love|False
Not Cool|True
The November Man|False
Obvious Child|True
Ocho apellidos vascos|False
Oculus|True
Omoide no Mani (When Marnie Was There)|True
The One I Love|True
The Other Woman|True
Ouija|True
Our RoboCop Remake|True
Out in the Night|True
Out of the Dark|True
Outcast|True
The Pa Boys|False
Paddington|True
Pane e burlesque|True
Paper Planes|False
Parallels|True
Paranormal Activity: The Marked Ones|False
Penguins of Madagascar|False
Perfect Sisters|True
Phoenix|True
The Pirate Fairy|True
Planes: Fire & Rescue|False
Pompeii|True
Praia do Futuro|False
Predestination|True
Pride|True
Primero De Enero|True
Project Almanac|True
The Purge: Anarchy|True
Qu'est-ce qu'on a fait au Bon Dieu?|True
Queen|True
The Quiet Hour|True
The Quiet Roar|True
Ragamuffin|False
Relatos salvajes|True
Respire|True
Rico, Oskar und die Tieferschatten|False
Ride Along|False
Rio 2|True
The Riot Club|False
River of Fundament|True
Robocop|False
Rosewater|False
The Rover|False
Sabotage|True
Sadilishteto|False
Saint Seiya: Legend of Sanctuary|False
The Salvation|False
The Scribbler|True
Search Party|False
Selma|True
Seventh Son|True
Sex Ed|True
Sharknado 2: The Second One|True
She's Funny That Way|True
Sin City: A Dame to Kill For|False
The Single Moms Club|True
The Skeleton Twins|True
Someone Marry Barry|False
Something, Anything|True
Son of Batman|False
Song of the Sea|True
Sora no Otoshimono Final: Eternal My Master|False
Spring|False
St. Vincent|True
Starving in Suburbia|True
Step Up All In|False
Still Alice|True
Still the Water|True
Stretch|False
Suite francaise|True
The Taking of Deborah Logan|True
Tammy|True
Teenage Mutant Ninja Turtles|False
That Awkward Moment|True
Thegidi|False
The Theory of Everything|True
They Came Together|True
This Is Where I Leave You|False
Tinker Bell and the Legend of the NeverBeast|True
Top Five|True
The Town That Dreaded Sundown|False
Transcendence|False
Transformers: Age of Extinction|True
Trash|False
Treehouse|True
Tu Dors Nicole|True
Turist|True
Two Days, One NIght|True
The Two Faces of January|True
Two Night Stand|True
Unbroken|False
Under the Skin|False
Une nouvelle amie|False
Unfriended|True
Unutursam Fısılda|False
Vampire Academy|True
Ventos de Agosto|True
Verden venter|True
Veronica Mars|True
Viharsarok|False
Walk of Shame|True
Welcome to Me|True
What We Did on Our Holiday|True
What We Do in the Shadows|False
When the Game Stands Tall|False
While We're Young|True
Whiplash|False
White Bird in a Blizzard|True
Who Am I - Kein System ist sicher|False
Wicked Blood|True
Wild|True
Winter's Tale|True
Wir sind die Neuen|True
Wish I Was Here|True
The Woman in Black 2: Angel of Death|True
Women Aren't Funny|True
Wyrmwood: Road of the Dead|True
X-Men: Days of Future Past|False
You're Not You|True
Young Ones|False
Yves Saint Laurent|False
Zero Motivation|True
Zombeavers|True
+1|True
The 100-Year-Old Man Who Climbed Out the Window and Disappeared|False
12 Years a Slave|True
138 segons. L'enigma Girones|False
2 Guns|False
20 Feet from Stardom|True
21 & Over|False
300 Worte Deutsch|True
3096 Tage|True
42|False
47 Ronin|False
52 Tuesdays|True
A Case of You|True
A Field in England|False
A Good Day to Die Hard|False
A Haunted House|True
A Haunting at Silver Falls|True
A Picture of You|True
A Talking Cat!?!|True
A Teacher|True
About Time|True
Admission|True
Adult World|True
After Earth|False
Afternoon Delight|True
Alan Partridge: Alpha Papa|True
All Cheerleaders Die|True
All is Lost|False
American Hustle|True
Amiche da morire|True
An Easter Bunny Puppy|True
Anchorman 2: The Legend Continues|True
And Now a Word from Our Sponsor|True
Angélique|True
Another Me|True
Are You Here|True
Ashley|True
Ass Backwards|True
At Middleton|True
August: Osage County|True
Austenland|True
Bad Words|False
Baggage Claim|True
Barbie & Her Sisters in a Pony Tale|True
Bayonetta: Bloody Fate|True
Beautiful Creatures|True
Before Midnight|True
Behind the Candelabra|False
Beltracchi: The Art of Forgery|False
Bends|True
Beneath|False
Best Friends Forever|True
The Best Man Holiday|True
Best Night Ever|True
The Best Offer|False
Bicycling with Molière|False
The Big Wedding|True
Birdemic 2: The Resurrection|True
Blackfish|True
The Bling Ring|True
Blue Is the Warmest Color|True
Blue Jasmine|True
Blue Ruin|True
The Book Thief|True
Bounty Killer|True
The Boy and the World|False
The Call|True
Camille Claudel 1915|True
Captain Battle: Legacy War|True
Captain Phillips|False
Carrie|True
Casse-tete chinois|True
CBGB|False
Cheap Thrills|False
Christmas in the City|True
Clear History|False
Closed Circuit|False
Cloudy with a Chance of Meatballs 2|True
Coherence|True
Computer Chess|False
The Congress|True
The Conjuring|True
Contracted|True
The Counselor|True
The Croods|True
The Crown and the Dragon|True
Crystal Fairy & the Magical Cactus and 2012|True
Curse of Chucky|True
Cutie and the Boxer|False
Dallas Buyers Club|True
Dark Skies|False
Dark Touch|True
The Day of the Doctor|True
Dead Man Down|True
Decoding Annie Parker|True
The Den|True
Despicable Me 2|True
Devil's Pass|True
The Devil's Violinist|True
The Dirties|True
Disconnect|False
Don Jon|True
Down River|True
Dragon Ball Z: Battle of Gods|True
Dragon Lore: Curse of the Shadow|False
Drinking Buddies|True
The East|True
Ego|False
Elle s'en va|True
Elysium|True
Ender's Game|False
Enemy|False
Enough Said|True
Epic|True
Escape from Planet Earth|True
Escape Plan|False
Europa Report|True
Evil Dead|True
Exit Marrakech|False
Fack ju Gohte|True
Fading Gigolo|False
The Fall|True
Family Weekend|True
The Family|True
Faroeste caboclo|True
Fast and Furious 6|True
The Fifth Estate|False
Filth|False
Finding Mr. Right|False
Finsterworld|False
First Period|True
Flores Raras|True
For Elisa|True
Frankenstein's Army|False
Freier Fall|False
Frequencies|True
Frozen|False
The Frozen Ground|True
Fruitvale Station|True
Future Shift|True
G.B.F.|True
G.I. Joe: Retaliation|True
Gabrielle|True
Gam-si-ja-deul|True
The Gamers: Hands of Fate|True
Gangster Squad|False
Gekijouban Steins;Gate: Fuka ryouiki no dejavu|True
Geography Club|True
The German Doctor|True
Gimme Shelter|False
Girl Most Likely|True
Gloria|True
Go for Sisters|True
Grace Unplugged|True
The Grand Seduction|False
The Grandmaster|False
Gravity|False
The Great Gatsby|True
Grown Ups 2|False
The Hangover part 3|False
Hannas Reise|True
Hansel & Gretel|True
Hansel & Gretel: Witch Hunters|True
Hansel and Gretel Get Baked|True
Haunt|True
Haunter|True
Haute Cuisine|True
The Heat|True
Hemlock Grove|True
Her|False
The Hit Girl|True
The Hobbit: The Desolation of Smaug|True
Homefront|False
Horns|True
The Host|True
The Hot Flashes|True
House of Cards|False
How I Live Now|True
Hross i oss|True
The Hunger Games: Catching Fire|True
I Give it a Year|True
I Used to Be Darker|True
I'm So Excited|False
Ida|True
Identity Thief|False
The Immigrant|True
In a World...|True
In Fear|False
The Incredible Burt Wonderstone|False
Inside Llewyn Davis|False
Insidious: Chapter 2|False
Instructions Not Included|True
Interior. Leather Bar.|False
The Internship|False
The Invisible Woman|True
Iron Man 3|True
Is the Man Who Is Tall Happy?|False
Jack and the Cuckoo-Clock Heart|True
Jack the Giant Slayer|False
Jeune & jolie|True
Jug Face|True
Jurassic Attack|False
Justice Is Mind|True
Justice League: The Flashpoint Paradox|False
Karlek deluxe|True
Kaze tachinu|True
Kick-Ass 2|True
Kill for Me|True
Kill Your Darlings|False
Killing Season|False
The Kings of Summer|False
Knights of Badassdom|True
Kyss meg for faen i helvete|True
L'amour est un crime parfait|False
L'ecume des jours|True
La grande bellezza|True
La jaula de oro|False
La Venus a la fourrure|False
The Last Exorcism Part II|True
The Last Keepers|True
The Last of Robin Hood|True
Last Passenger|True
The Last Stand|False
Last Vegas|False
Le Passé|True
Le week-end|False
Lee Daniels' The Butler|True
Legends of Oz: Dorothy's Return|True
Les garcons et Guillaume, a table!|False
Les Reines du Ring (English: Wrestling Queens)|True
Life Inside Out|True
The Lifeguard|True
Locke|False
The Lone Ranger|False
Lone Survivor|False
The Look of Love|True
Lost Angel|False
Lost In Living|True
Love & Air Sex|True
The Love Punch|True
Lovelace|True
The Lunchbox|True
Machete Kills|True
The Machine|True
Madoka Magica: Rebellion Story|True
Maidentrip|True
Mama|True
Man of Steel|True
Man of Tai Chi|True
Mandela: Long Walk to Freedom|False
Maron|False
Mary and Martha|True
Meine Schwestern|True
Michael Kohlhaas|False
Minha Mae e uma Peca: O Filme|True
Mobius|True
Monster Pies|False
Monsters University|False
The Mortal Instruments: City of Bones|True
Moving Mountains|True
Mt. Zion|False
Mud|False
My Little Pony: Equestria Girls|True
My mad fat diary|True
Nashorn im Galopp|False
Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries)|False
Nebraska|True
Night Train to Lisbon|False
Now You See Me|False
The Numbers Station|False
Nymphomaniac: Volume 1|True
Nymphomaniac: Volume 2|True
O Tempo e o Vento|True
Oblivion|True
Odd Thomas|True
Oldboy|False
Olympus Has Fallen|False
Once Upon a Time in Vietnam|False
Only God Forgives|True
Only Lovers Left Alive|True
Open Road|True
Orphan Black|True
Out of the Furnace|False
Oz the Great and Powerful|True
Pacific Rim|False
Pain & Gain|False
Palo Alto|True
Parker|True
Particle Fever|True
Pasadena|True
Patema Inverted|False
Peeples|True
Percy Jackson: Sea of Monsters|True
Perfect Mothers|True
Philomena|True
The Physician|False
Planes|False
Plush|True
Pozitia copilului|True
The Pretty One|True
Prince Avalanche|False
The Princess Twins of Legendale|True
Prisoners|True
Puella Magi Madoka Magica the Movie Part III: The Rebellion Story|True
The Punk Singer|True
The Purge|True
R.I.P.D.|False
The Railway Man|False
rastres de sándal|True
Red 2|True
Remember Sunday|True
The Returned|True
Rewind|False
Riddick|False
Riley Rewind|True
Ronny|False
Runner Runner|False
Rush|False
RWBY|True
Sadako 3D 2|True
Safe Haven|True
Saige Paints the Sky|True
Saving Mr. Banks|True
The Secret Life of Walter Mitty|True
The Selfish Giant|False
Sharknado|True
She Made Them Do It|False
Short Term 12|True
Side Effects|True
The Sisters Plotz|True
Skinwalker Ranch|False
Sleeping with the Fishes|True
The Smurfs 2|True
Snowpiercer|True
Some Girl(s)|False
Soshite chichi ni naru (Like Father, Like Son)|True
The Spectacular Now|False
Stalingrad|False
Star Trek Into Darkness|False
The Starving Games|True
Still Life|False
Stoker|True
Summer League|True
Sunshine on Leith|True
Suzanne|True
Svecenikova djeca|False
The Tale of The Princess Kaguya|True
Tangerines|False
Teen Beach Movie|True
Texas Chainsaw 3D|True
Thanks for Sharing|False
This Is the End|False
Thor: The Dark World|True
Tim's Vermeer|False
The Time in Between|False
The To Do List|True
Touchy Feely|True
Tracks|True
Trance|False
Trap for Cinderella|True
The Truth About Emanuel|True
Turbo|True
Uitgesproken|False
UMMAH - Unter Freunden|False
Upstream Color|False
V/H/S/2|True
Vai que da Certo|False
Very Good Girls|True
Vi ar bast!|True
Vikings|True
Vino Veritas|True
Viva la liberta|False
The Vivian Maier Mystery|True
Vivir es facil con los ojos cerrados|False
Wadjda|True
Warm Bodies|False
Wastelands|False
The Way Way Back|True
We Are What We Are|True
We're the Millers|True
Welcome to the Punch|False
Wetlands|True
What If|True
White Bear|True
White House Down|False
White Lies|True
The Wine of Summer|True
Witching and Bitching|True
The Wolf of Wall Street|True
The Wolverine|True
Words and Pictures|True
World War Z|True
The World's End|False
Wrong Cops|False
Xi you xiang mo pian (Journey to the West)|False
Yeh Jawaani Hai Deewani|True
Yip Man: Jung gik yat jin|True
The Young and Prodigious T.S. Spivet|True
Young Detective Dee: Rise of the Sea Dragon|False
The Zero Theorem|False
Zipi y Zape y el club de la canica|False
Zombie Hunter|True
Zoran, il mio nipote scemo|False
Zum Geburtstag|False
2 Coelhos|False
2 Days in New York|True
21 Jump Street|False
A Halloween Puppy|False
A Late Quartet|True
A Royal Affair|True
A Thousand Words|False
About Cherry|True
Abraham Lincoln: Vampire Hunter|True
Act of Valor|False
Ahi va el diablo|True
Ali has blue eyes|False
Alien Tornado|True
All I Want Is Everything|True
The Amazing Spider-Man|False
American Mary|True
American Warships|True
Amour|True
The Angels' Share|False
Anna Karenina|False
Any Questions for Ben?|False
Arachnoquake|True
Arbitrage|False
Argo|True
As High as the Sky|True
Asterix and Obelix: God Save Britannia|False
Attack of the 50ft Cheerleader|True
Augustine|True
Aurora|False
The Avengers|True
Bachelorette|True
Bad Parents|True
Barbara|True
Barfi!|False
Batman: The Dark Knight Returns, part 1|True
Battleship|False
The Bay|False
BearCity 2: The Proposal|True
Beasts of the Southern Wild|True
Being Flynn|False
Berberian Sound Studio|False
Best Man Down|True
Beyond the Hills|True
Big Miracle|True
Bikini Spring Break|True
Bindlestiffs|True
Bitchkram|True
Black Rock|True
Bletchley Circle|True
Blood Fare|False
Blue Lagoon: The Awakening|True
Blue Like Jazz|True
The Body|True
The Bourne Legacy|True
The Brass Teapot|True
Brave|True
The Broken Circle Breakdown|True
Bullet to the Head|False
Byzantium|True
Call Girl|True
Call Me Kuchu|True
The Campaign|False
Celeste and Jesse Forever|True
Cheesecake Casserole|True
